代码,名称,行业名称
688162,巨一科技,专用设备
001400,江顺科技,专用设备
301598,博科测试,专用设备
300471,厚普股份,专用设备
600520,三佳科技,专用设备
603855,华荣股份,专用设备
301200,大族数控,专用设备
300499,高澜股份,专用设备
300540,蜀道装备,专用设备
920026,卓兆点胶,专用设备
688648,中邮科技,专用设备
688700,东威科技,专用设备
920061,西磁科技,专用设备
920284,灵鸽科技,专用设备
002816,*ST和科,专用设备
688630,芯碁微装,专用设备
002595,豪迈科技,专用设备
301128,强瑞技术,专用设备
600499,科达制造,专用设备
002073,软控股份,专用设备
605259,绿田机械,专用设备
688811,有研复材,有色金属
002192,融捷股份,有色金属
605376,博迁新材,有色金属
002240,盛新锂能,有色金属
603045,福达合金,有色金属
603399,永杉锂业,有色金属
920078,族兴新材,有色金属
300835,龙磁科技,有色金属
300811,铂科新材,有色金属
688102,斯瑞新材,有色金属
002466,天齐锂业,有色金属
002756,永兴材料,有色金属
688231,隆达股份,有色金属
920576,天力复合,有色金属
688456,有研粉材,有色金属
920751,惠同新材,有色金属
605158,华达新材,有色金属
002460,赣锋锂业,有色金属
301219,腾远钴业,有色金属
301522,上大股份,有色金属
300963,中洲特材,有色金属
300855,图南股份,有色金属
000969,安泰科技,有色金属
301323,新莱福,有色金属
603072,天和磁材,有色金属
600255,鑫科材料,有色金属
300618,寒锐钴业,有色金属
300127,银河磁体,有色金属
000633,合金投资,有色金属
000795,英洛华,有色金属
300224,正海磁材,有色金属
688077,大地熊,有色金属
000970,中科三环,有色金属
000762,西藏矿业,有色金属
002738,中矿资源,有色金属
301622,英思特,有色金属
301141,中科磁业,有色金属
603124,江南新材,有色金属
600366,宁波韵升,有色金属
688190,云路股份,有色金属
300748,金力永磁,有色金属
603978,深圳新星,有色金属
300930,屹通新材,有色金属
688786,悦安新材,有色金属
601137,博威合金,有色金属
688808,C联讯,仪器仪表
688115,思林杰,仪器仪表
300165,天瑞仪器,仪器仪表
300567,精测电子,仪器仪表
688450,光格科技,仪器仪表
688528,秦川物联,仪器仪表
688583,思看科技,仪器仪表
300553,集智股份,仪器仪表
301006,迈拓股份,仪器仪表
300417,南华仪器,仪器仪表
920509,同惠电子,仪器仪表
300445,康斯特,仪器仪表
300862,蓝盾光电,仪器仪表
300371,汇中股份,仪器仪表
300897,山科智能,仪器仪表
688610,埃科光电,仪器仪表
300007,汉威科技,仪器仪表
301413,安培龙,仪器仪表
300906,日月明,仪器仪表
688665,四方光电,仪器仪表
688627,精智达,仪器仪表
002767,先锋电子,仪器仪表
300466,赛摩智能,仪器仪表
300354,东华测试,仪器仪表
603662,柯力传感,仪器仪表
300112,万讯自控,仪器仪表
300306,远方信息,仪器仪表
920685,新芝生物,仪器仪表
002849,威星智能,仪器仪表
300720,海川智能,仪器仪表
301360,荣旗科技,仪器仪表
300557,理工光科,仪器仪表
301528,多浦乐,仪器仪表
920407,驰诚股份,仪器仪表
301303,真兰仪表,仪器仪表
002819,东方中科,仪器仪表
301197,工大科雅,仪器仪表
920476,海能技术,仪器仪表
688056,莱伯泰科,仪器仪表
603700,宁水集团,仪器仪表
688112,鼎阳科技,仪器仪表
300370,安控科技,仪器仪表
300203,聚光科技,仪器仪表
300515,三德科技,仪器仪表
300066,三川智慧,仪器仪表
301129,瑞纳智能,仪器仪表
603100,川仪股份,仪器仪表
688768,容知日新,仪器仪表
300259,新天科技,仪器仪表
920363,莱赛激光,仪器仪表
300349,金卡智能,仪器仪表
300667,必创科技,仪器仪表
688628,优利德,仪器仪表
688337,普源精电,仪器仪表
605056,咸亨国际,仪器仪表
920029,开发科技,仪器仪表
920879,DR基康技,仪器仪表
002058,*ST威尔,仪器仪表
301630,同宇新材,仪器仪表
920961,创远信科,仪器仪表
688001,华兴源创,仪器仪表
920651,天罡股份,仪器仪表
002175,*ST东智,仪器仪表
688622,*ST禾信,仪器仪表
301260,格力博,农用机械
920895,花溪科技,农用机械
603029,天鹅股份,农用机械
601038,一拖股份,农用机械
301533,威马农机,农用机械
300879,大叶股份,农用机械
920608,丰安股份,农用机械
300159,*ST新研,农用机械
603789,*ST星农,农用机械
002890,弘宇股份,农用机械
600540,新赛股份,农林牧渔
002157,正邦科技,农林牧渔
300094,国联水产,农林牧渔
600359,新农开发,农林牧渔
000735,罗 牛 山,农林牧渔
600467,好当家,农林牧渔
300498,温氏股份,农林牧渔
600354,敦煌种业,农林牧渔
605296,神农集团,农林牧渔
601118,海南橡胶,农林牧渔
300087,荃银高科,农林牧渔
603477,巨星农牧,农林牧渔
000663,永安林业,农林牧渔
300189,神农种业,农林牧渔
002982,湘佳股份,农林牧渔
002746,仙坛股份,农林牧渔
002041,登海种业,农林牧渔
600097,开创国际,农林牧渔
600371,万向德农,农林牧渔
000592,平潭发展,农林牧渔
920403,康农种业,农林牧渔
300761,立华股份,农林牧渔
002458,益生股份,农林牧渔
920087,秋乐种业,农林牧渔
600108,亚盛集团,农林牧渔
301116,益客食品,农林牧渔
000798,中水渔业,农林牧渔
200992,中  鲁Ｂ,农林牧渔
002679,福建金森,农林牧渔
002714,牧原股份,农林牧渔
600975,新五丰,农林牧渔
000048,京基智农,农林牧渔
000876,新 希 望,农林牧渔
001201,东瑞股份,农林牧渔
300967,晓鸣股份,农林牧渔
002234,民和股份,农林牧渔
002299,圣农发展,农林牧渔
600265,*ST景谷,农林牧渔
002069,獐子岛,农林牧渔
600257,大湖股份,农林牧渔
000998,隆平高科,农林牧渔
600313,农发种业,农林牧渔
002124,天邦食品,农林牧渔
000713,国投丰乐,农林牧渔
603336,宏辉果蔬,农林牧渔
002188,中天服务,房地产服务
603506,南都物业,房地产服务
002285,世联行,房地产服务
300917,特发服务,房地产服务
002968,新大正,房地产服务
000560,我爱我家,房地产服务
600724,宁波富达,房地产服务
600136,ST明诚,房地产服务
001914,招商积余,房地产服务
200056,*ST皇庭B,房地产服务
000056,*ST皇庭,房地产服务
002990,盛视科技,计算机
000066,中国长城,计算机
301666,大普微-UW,计算机
300469,信息发展,计算机
603660,苏州科达,计算机
920592,华信永道,计算机
300935,盈建科,计算机
688083,中望软件,计算机
300380,安硕信息,计算机
688615,合合信息,计算机
603990,麦迪科技,计算机
301269,华大九天,计算机
002512,ST达华,计算机
300455,航天智装,计算机
688479,友车科技,计算机
002528,*ST英飞,计算机
002415,海康威视,计算机
920976,视声智能,计算机
300270,中威电子,计算机
300366,ST创意,计算机
688296,和达科技,计算机
003004,*ST声迅,计算机
301391,卡莱特,计算机
002577,雷柏科技,计算机
300324,旋极信息,计算机
688291,金橙子,计算机
300605,恒锋信息,计算机
688078,龙软科技,计算机
300085,银之杰,计算机
603232,格尔软件,计算机
603019,中科曙光,计算机
300235,方直科技,计算机
300550,和仁科技,计算机
688590,新致软件,计算机
300556,丝路视觉,计算机
300209,行云科技,计算机
688692,达梦数据,计算机
600570,恒生电子,计算机
920808,曙光数创,计算机
300790,宇瞳光学,计算机
603106,恒银科技,计算机
688188,柏楚电子,计算机
688060,云涌科技,计算机
000503,国新健康,计算机
920932,科达自控,计算机
301182,凯旺科技,计算机
688619,罗普特,计算机
300449,汉邦高科,计算机
301600,慧翰股份,计算机
300551,古鳌科技,计算机
920036,觅睿科技,计算机
301095,广立微,计算机
920799,艾融软件,计算机
688206,概伦电子,计算机
600455,博通股份,计算机
301589,诺瓦星云,计算机
301117,佳缘科技,计算机
920415,恒拓开源,计算机
002180,奔图科技,计算机
300659,中孚信息,计算机
300520,科大国创,计算机
688489,三未信安,计算机
300789,唐源电气,计算机
300042,朗科科技,计算机
301042,安联锐视,计算机
688588,凌志软件,计算机
002362,汉王科技,计算机
002261,拓维信息,计算机
002405,四维图新,计算机
300377,赢时胜,计算机
300333,兆日科技,计算机
002376,新北洋,计算机
300479,神思电子,计算机
002153,石基信息,计算机
688292,浩瀚深度,计算机
300253,卫宁健康,计算机
920198,微创光电,计算机
688288,鸿泉技术,计算机
002236,大华股份,计算机
300803,指南针,计算机
688475,萤石网络,计算机
603496,恒为科技,计算机
300226,上海钢联,计算机
301378,通达海,计算机
300542,新晨科技,计算机
300074,华平股份,计算机
003029,吉大正元,计算机
300552,万集科技,计算机
688507,索辰科技,计算机
300830,金现代,计算机
300730,科创信息,计算机
300155,安居宝,计算机
301337,亚华电子,计算机
003007,直真科技,计算机
301195,北路智控,计算机
300465,高伟达,计算机
002197,证通电子,计算机
301503,智迪科技,计算机
688318,财富趋势,计算机
300365,恒华科技,计算机
300743,天地数码,计算机
300033,同花顺,计算机
300845,捷安高科,计算机
300996,普联软件,计算机
688631,莱斯信息,计算机
300386,飞天诚信,计算机
301159,三维天地,计算机
300525,博思软件,计算机
300847,中船汉光,计算机
300588,熙菱信息,计算机
300368,汇金股份,计算机
000948,南天信息,计算机
920190,雷神科技,计算机
002177,御银股份,计算机
002268,电科网安,计算机
002835,同为股份,计算机
300468,四方精创,计算机
603927,中科软,计算机
300884,狄耐克,计算机
688118,普元信息,计算机
688232,新点软件,计算机
300546,雄帝科技,计算机
601519,大智慧,计算机
001229,魅视科技,计算机
301339,通行宝,计算机
300608,思特奇,计算机
301318,维海德,计算机
001339,智微智能,计算机
688657,浩辰软件,计算机
300249,依米康,计算机
300451,创业慧康,计算机
300941,创识科技,计算机
603508,思维列控,计算机
920090,*ST同辉,计算机
300663,科蓝软件,计算机
300275,梅安森,计算机
688109,品茗科技,计算机
688246,嘉和美康,计算机
600100,同方股份,计算机
002987,京北方,计算机
300771,智莱科技,计算机
301608,博实结,计算机
002322,理工能科,计算机
300579,数字认证,计算机
002152,广电运通,计算机
300559,佳发教育,计算机
300508,维宏股份,计算机
300248,新开普,计算机
688171,纬德信息,计算机
002410,广联达,计算机
600602,云赛智联,计算机
300229,拓尔思,计算机
301153,中科江南,计算机
002912,中新赛克,计算机
300047,天源迪科,计算机
300691,联合光电,计算机
300130,新国都,计算机
300925,法本信息,计算机
300645,正元智慧,计算机
300075,数字政通,计算机
002253,*ST智胜,计算机
688208,道通科技,计算机
000997,新 大 陆,计算机
002869,金溢科技,计算机
300598,诚迈科技,计算机
300188,国投智能,计算机
301330,熵基科技,计算机
900901,云赛Ｂ股,计算机
002063,远光软件,计算机
300348,长亮科技,计算机
603383,顶点软件,计算机
300462,ST华铭,计算机
605118,力鼎光电,计算机
920207,众诚科技,计算机
688326,经纬恒润-W,计算机
300531,优博讯,计算机
688038,中科通达,计算机
300302,同有科技,计算机
002970,锐明技术,计算机
600654,中安科,计算机
000977,浪潮信息,计算机
300561,*ST汇科,计算机
301162,国能日新,计算机
002178,延华智能,计算机
603528,多伦科技,计算机
688579,地纬智能,计算机
688307,中润光学,计算机
603516,淳中科技,计算机
603189,网达软件,计算机
300807,天迈科技,计算机
300352,北信源,计算机
603356,华菱精工,楼宇设备
603321,梅轮电梯,楼宇设备
603488,展鹏科技,楼宇设备
002527,新时达,楼宇设备
002774,快意电梯,楼宇设备
600835,上海机电,楼宇设备
002960,青鸟智控,楼宇设备
300669,沪宁股份,楼宇设备
900925,机电Ｂ股,楼宇设备
920395,朗鸿科技,楼宇设备
301056,森赫股份,楼宇设备
600894,广日股份,楼宇设备
002367,康力电梯,楼宇设备
605286,同力天启,楼宇设备
002689,ST远智,楼宇设备
300931,通用电梯,楼宇设备
688021,奥福科技,汽车
301529,福赛科技,汽车
000980,众泰汽车,汽车
603190,亚通精工,汽车
002870,香山股份,汽车
603119,浙江荣泰,汽车
301310,鑫宏业,汽车
603179,新泉股份,汽车
601500,通用股份,汽车
300816,艾可蓝,汽车
000700,模塑科技,汽车
603048,浙江黎明,汽车
002725,跃岭股份,汽车
300928,华安鑫创,汽车
301005,超捷股份,汽车
600651,飞乐音响,汽车
605151,西上海,汽车
002488,金固股份,汽车
301499,维科精密,汽车
000599,青岛双星,汽车
600081,东风科技,汽车
000901,航天科技,汽车
603730,岱美股份,汽车
605128,上海沿浦,汽车
603266,天龙股份,汽车
300969,恒帅股份,汽车
603409,汇通控股,汽车
300652,雷迪克,汽车
001311,多利科技,汽车
603085,天成自控,汽车
002937,兴瑞科技,汽车
301186,超达装备,汽车
301552,科力装备,汽车
300304,云意电气,汽车
603786,科博达,汽车
002997,瑞鹄模具,汽车
920270,天铭科技,汽车
001233,海安集团,汽车
301133,金钟股份,汽车
920055,隆源股份,汽车
603201,常润股份,汽车
603210,泰鸿万立,汽车
300428,立中集团,汽车
002516,旷达科技,汽车
002813,路畅科技,汽车
301233,盛帮股份,汽车
300100,双林股份,汽车
920247,华密新材,汽车
002664,信质集团,汽车
920187,通领科技,汽车
002976,瑞玛精密,汽车
920022,世昌股份,汽车
301581,黄山谷捷,汽车
301298,东利机械,汽车
002510,天汽模,汽车
603418,友升股份,汽车
601279,英利汽车,汽车
301398,星源卓镁,汽车
